aficionado_id,segmento,cluster,tramo_edad,sexo,tipo_abono,antiguedad_anios,provincia,sesiones_totales,duracion_media_min,tasa_apertura_notif,compras_totales,gasto_total_eur,plataformas_seguidas,interacciones_rrss,F_valor,F_ewom,F_info
AF-AD04FBE72A,Seguidor social,2,45-54,Hombre,Abonado,12.0,Ourense,256,6.3325,0.48258706467661694,3,37.38,1,17,4.5,5.0,4.0
AF-6EEC8A1495,Comprador de servicios,1,55+,Hombre,Abonado,10.0,A Coruña,301,7.020227272727272,0.47058823529411764,8,8.93,1,17,4.75,3.25,4.0
AF-9F4D3130C3,Seguidor social,2,55+,Mujer,Abonado,2.0,Madrid,134,5.3931818181818185,0.30288461538461536,1,26.68,2,40,5.25,3.75,2.5
AF-158AEACECF,Seguidor social,2,18-24,Mujer,Abonado,7.0,A Coruña,142,5.881818181818182,0.30165289256198347,4,56.26,2,51,5.5,4.0,3.5
AF-975B6BDE94,Hincha digital intensivo,3,35-44,Hombre,Socio digital,13.0,A Coruña,366,8.041590909090909,0.5882352941176471,7,56.040000000000006,4,124,6.0,4.0,2.0
AF-6778112FE1,Aficionado latente,0,45-54,Hombre,No socio,9.0,A Coruña,10,0.6438636363636363,0.04419889502762431,0,0.0,2,66,4.25,1.75,5.0
AF-D63E2893EC,Comprador de servicios,1,55+,Hombre,Abonado,9.0,A Coruña,377,10.055,0.6666666666666666,7,0.0,2,27,4.25,3.25,6.0
AF-3E62E6665C,Seguidor social,2,55+,Mujer,No socio,6.0,A Coruña,71,3.3963636363636365,0.2361111111111111,1,31.73,2,69,5.5,3.75,4.0
AF-D01CA12D7A,Comprador de servicios,1,45-54,Hombre,Abonado,1.0,Asturias,333,9.161136363636363,0.5677966101694916,7,74.41,1,23,5.0,3.75,5.5
AF-2628BC21AE,Seguidor social,2,45-54,Hombre,Socio digital,6.0,A Coruña,218,6.075,0.37727272727272726,4,131.59,3,94,4.75,4.75,4.0
AF-F98BFAF0F4,Aficionado latente,0,35-44,Hombre,Socio digital,4.0,Pontevedra,64,2.912954545454545,0.22748815165876776,3,0.0,2,41,4.75,3.0,2.5
AF-C80C626CD6,Hincha digital intensivo,3,35-44,Mujer,Socio digital,7.0,A Coruña,388,9.155909090909091,0.5954545454545455,8,163.42000000000002,4,263,5.75,5.0,3.5
AF-B8336155FF,Hincha digital intensivo,3,18-24,Hombre,No socio,4.0,A Coruña,357,7.875454545454545,0.5579399141630901,9,72.23,4,136,5.5,5.0,4.0
AF-9B97A27F79,Seguidor social,2,25-34,Hombre,Socio digital,4.0,A Coruña,92,3.932045454545454,0.24378109452736318,3,0.0,4,149,4.0,3.0,2.5
AF-7B47FAD197,Aficionado latente,0,18-24,Hombre,No socio,5.0,Lugo,107,3.7079545454545455,0.2537313432835821,3,0.0,1,55,4.5,3.25,4.0
AF-C47B01CF84,Hincha digital intensivo,3,25-34,Mujer,Socio digital,5.0,Lugo,338,6.8131818181818184,0.5275229357798165,6,129.69,3,173,5.0,6.0,4.5
AF-971986CA93,Comprador de servicios,1,18-24,Hombre,Abonado,9.0,A Coruña,375,9.576590909090909,0.5732758620689655,8,95.48,2,40,6.25,6.75,5.5
AF-2942AC1745,Comprador de servicios,1,35-44,Mujer,Socio digital,15.0,Pontevedra,336,8.40409090909091,0.6347826086956522,11,4.81,3,123,4.0,4.0,5.5
AF-6EAC1C4E52,Hincha digital intensivo,3,45-54,Mujer,Abonado,18.0,Madrid,343,7.390681818181818,0.5521739130434783,9,55.63,4,381,4.5,6.0,4.5
AF-B7AB9D06AE,Aficionado latente,0,55+,Hombre,No socio,6.0,Lugo,78,3.636818181818182,0.16019417475728157,3,74.81,1,1,3.5,3.5,2.0
AF-8B0B040615,Seguidor social,2,25-34,Hombre,No socio,11.0,A Coruña,126,5.511590909090909,0.2955665024630542,6,46.86,1,45,5.0,3.75,2.5
AF-4AFBC4265B,Seguidor social,2,35-44,Hombre,Socio digital,20.0,Otras,133,6.27340909090909,0.31877729257641924,0,24.58,3,128,5.0,4.25,3.5
AF-4ECA50849E,Hincha digital intensivo,3,35-44,Mujer,No socio,13.0,Pontevedra,294,8.112727272727271,0.4933920704845815,7,106.77,3,258,6.0,5.0,6.5
AF-85E44E732B,Seguidor social,2,25-34,Mujer,Abonado,2.0,Otras,68,3.703181818181818,0.20408163265306123,1,48.15,4,153,5.5,4.0,3.5
AF-646E8D15A2,Comprador de servicios,1,35-44,Hombre,Abonado,14.0,A Coruña,284,8.548863636363636,0.5833333333333334,7,4.2,1,33,6.75,3.75,6.5
AF-0CB99E2C3D,Seguidor social,2,25-34,Mujer,No socio,7.0,Asturias,86,4.112727272727273,0.21818181818181817,2,0.0,3,74,5.0,4.5,5.0
AF-7826A82F9C,Seguidor social,2,18-24,Mujer,No socio,4.0,Barcelona,190,5.716136363636363,0.4099099099099099,4,53.3,2,78,4.25,3.5,3.0
AF-2CFBB16FDC,Hincha digital intensivo,3,25-34,Hombre,No socio,11.0,Lugo,361,7.667045454545455,0.5990338164251208,8,44.23,3,115,5.0,6.25,3.5
AF-9E1E2EACC0,Aficionado latente,0,18-24,Hombre,Socio digital,10.0,A Coruña,12,0.7863636363636364,0.036458333333333336,0,0.0,2,19,4.25,3.25,3.5
AF-450CD59F6A,Seguidor social,2,25-34,Hombre,No socio,9.0,A Coruña,160,5.166363636363636,0.33739837398373984,7,26.16,2,21,5.5,4.5,5.0
AF-D4860A84B1,Comprador de servicios,1,25-34,Mujer,Abonado,5.0,Otras,359,7.851590909090908,0.6172839506172839,7,13.87,3,48,5.25,4.25,6.5
AF-C2D0DB0134,Hincha digital intensivo,3,45-54,Hombre,No socio,6.0,Pontevedra,343,7.624318181818182,0.6267281105990783,6,114.75999999999999,3,121,5.75,5.75,5.0
AF-5A1ABBCCE9,Seguidor social,2,45-54,Hombre,Socio digital,3.0,A Coruña,104,3.9529545454545456,0.23232323232323232,1,0.0,3,59,4.75,4.0,2.5
AF-59542D6595,Comprador de servicios,1,18-24,Hombre,Socio digital,1.0,Barcelona,485,11.09,0.71900826446281,7,95.69999999999999,1,10,4.5,4.5,3.5
AF-E253835673,Aficionado latente,0,35-44,Mujer,Abonado,18.0,Pontevedra,22,2.005909090909091,0.09523809523809523,0,0.0,0,0,4.5,2.5,4.5
AF-1FE768FF76,Aficionado latente,0,25-34,Mujer,Socio digital,10.0,A Coruña,84,4.432727272727273,0.3193717277486911,0,0.0,3,51,3.0,2.5,1.0
AF-30BA329EAB,Aficionado latente,0,35-44,Hombre,Abonado,2.0,Lugo,74,4.326363636363636,0.2222222222222222,1,0.0,2,13,4.5,2.75,3.5
AF-F82DFE8137,Aficionado latente,0,45-54,Hombre,No socio,2.0,A Coruña,38,2.035,0.1724137931034483,0,0.0,3,20,4.0,2.75,4.0
AF-BABA8E59D9,Aficionado latente,0,35-44,Mujer,No socio,3.0,A Coruña,39,2.666818181818182,0.0825242718446602,2,0.0,1,8,5.0,4.0,3.0
AF-8F1186AA9D,Comprador de servicios,1,35-44,Hombre,No socio,9.0,A Coruña,388,9.576590909090909,0.6605504587155964,4,104.47,1,20,5.25,3.75,6.5
AF-DDF84C537F,Aficionado latente,0,55+,Hombre,Abonado,14.0,A Coruña,91,5.447954545454546,0.31527093596059114,4,47.5,2,12,3.5,2.75,2.5
AF-18E12F0877,Aficionado latente,0,25-34,Mujer,No socio,6.0,A Coruña,113,4.524090909090909,0.24120603015075376,0,0.0,2,34,2.75,1.75,2.5
AF-7E9BA07756,Aficionado latente,0,25-34,Hombre,No socio,3.0,Asturias,145,4.869318181818182,0.3755656108597285,4,0.0,0,0,4.0,4.0,3.5
AF-3E86F37048,Comprador de servicios,1,18-24,Mujer,Socio digital,11.0,Madrid,210,6.307954545454546,0.375609756097561,5,35.88,0,0,5.5,4.25,3.5
AF-C2C72E4F69,Seguidor social,2,18-24,Mujer,No socio,4.0,A Coruña,87,3.7236363636363636,0.27906976744186046,4,0.0,2,152,3.5,2.75,5.5
AF-5F0A0060C9,Seguidor social,2,45-54,Mujer,Abonado,18.0,A Coruña,149,5.561136363636364,0.32489451476793246,3,0.0,3,68,5.0,4.75,2.5
AF-55F2EBDC8C,Seguidor social,2,25-34,Mujer,Abonado,6.0,A Coruña,111,4.184318181818182,0.3094170403587444,1,0.0,2,21,3.75,4.5,1.0
AF-ECFDDC9758,Comprador de servicios,1,25-34,Mujer,Socio digital,2.0,Ourense,429,7.509090909090909,0.7142857142857143,13,40.760000000000005,1,70,6.25,4.5,6.0
AF-67613077CA,Hincha digital intensivo,3,35-44,Hombre,Abonado,19.0,Pontevedra,216,7.335454545454545,0.4248927038626609,5,0.0,2,168,5.75,6.0,5.0
AF-D8F0A475CF,Comprador de servicios,1,35-44,Mujer,Abonado,10.0,A Coruña,377,9.088181818181818,0.6437768240343348,10,31.39,2,51,4.5,3.5,4.5
AF-C9F39C1ED2,Aficionado latente,0,25-34,Mujer,No socio,14.0,A Coruña,66,3.7545454545454544,0.2981651376146789,0,0.0,1,17,3.25,3.75,3.5
AF-7DDE00B981,Hincha digital intensivo,3,25-34,Hombre,No socio,3.0,A Coruña,459,9.8175,0.695067264573991,7,67.44,5,309,5.5,5.0,4.5
AF-29C3C53493,Seguidor social,2,25-34,Hombre,Socio digital,5.0,A Coruña,165,5.262045454545454,0.3815789473684211,4,0.0,3,39,3.5,3.75,4.0
AF-AB085FFE9D,Hincha digital intensivo,3,25-34,Hombre,Socio digital,3.0,Pontevedra,315,7.6675,0.6125,5,44.34,3,251,3.5,4.5,4.5
AF-8462CBCD11,Seguidor social,2,35-44,Hombre,Socio digital,6.0,A Coruña,167,5.056818181818182,0.35398230088495575,0,0.0,3,120,4.25,2.75,5.0
AF-7BDAD8F932,Seguidor social,2,25-34,Hombre,Socio digital,5.0,Madrid,213,6.628636363636363,0.4326923076923077,1,29.16,1,109,4.25,5.0,4.5
AF-03762F3BB4,Aficionado latente,0,35-44,Hombre,No socio,5.0,A Coruña,4,0.4706818181818182,0.0,0,0.0,3,71,4.5,2.25,4.0
AF-20A9CA7871,Seguidor social,2,25-34,Mujer,No socio,10.0,Ourense,87,4.344545454545455,0.28502415458937197,2,0.0,3,67,5.75,4.5,2.0
AF-FCAD3EDDDB,Comprador de servicios,1,35-44,Hombre,Abonado,4.0,Ourense,312,8.724772727272727,0.55,6,0.0,0,0,6.0,3.5,4.5
AF-726BAB374E,Aficionado latente,0,25-34,Hombre,Abonado,6.0,Pontevedra,26,1.9513636363636364,0.09340659340659341,0,0.0,1,23,4.75,2.25,3.5
AF-458AB9E5A2,Comprador de servicios,1,18-24,Mujer,Socio digital,7.0,A Coruña,208,7.228409090909091,0.40654205607476634,6,65.27,2,38,5.5,3.25,6.5
AF-00BC714C5D,Comprador de servicios,1,25-34,Hombre,Abonado,11.0,Ourense,333,9.297272727272727,0.6111111111111112,4,67.25,2,34,5.5,4.25,5.0
AF-0B4AC5DB6A,Aficionado latente,0,45-54,Hombre,Socio digital,21.0,Pontevedra,143,5.514772727272727,0.33962264150943394,3,0.0,0,0,4.25,3.75,5.0
AF-7ED928D619,Seguidor social,2,25-34,Hombre,Abonado,2.0,A Coruña,38,2.285681818181818,0.15270935960591134,0,0.0,3,108,5.5,5.0,2.5
AF-73B3943BA2,Hincha digital intensivo,3,18-24,Hombre,Abonado,3.0,Lugo,301,8.39,0.47767857142857145,8,23.17,3,156,6.5,6.0,5.5
AF-BA66C3835B,Comprador de servicios,1,35-44,Mujer,Abonado,4.0,A Coruña,377,8.375909090909092,0.5796460176991151,4,54.45,2,52,5.5,3.0,5.0
AF-2815D39260,Comprador de servicios,1,45-54,Hombre,Abonado,8.0,Madrid,283,8.99840909090909,0.5176991150442478,8,48.379999999999995,3,56,3.5,3.25,5.0
AF-60831D4818,Aficionado latente,0,45-54,Hombre,No socio,6.0,Pontevedra,111,5.1252272727272725,0.31797235023041476,0,0.0,2,50,4.0,2.75,5.0
AF-C9CBEEA8D8,Comprador de servicios,1,35-44,Mujer,Abonado,6.0,Otras,284,9.327045454545454,0.5714285714285714,5,68.81,0,0,6.5,4.5,6.0
AF-B4C295C57A,Comprador de servicios,1,35-44,Mujer,Abonado,10.0,A Coruña,402,9.1275,0.5748792270531401,6,3.39,2,23,4.5,3.25,4.0
AF-7B0CB7D7CC,Aficionado latente,0,18-24,Hombre,No socio,6.0,Otras,100,4.749545454545454,0.26108374384236455,1,0.0,3,53,4.0,2.0,4.5
AF-EB8E9EE952,Aficionado latente,0,18-24,Mujer,Abonado,6.0,A Coruña,16,1.2697727272727273,0.09137055837563451,0,0.0,2,45,5.25,4.25,1.5
AF-888DAD15D5,Comprador de servicios,1,35-44,Hombre,Abonado,16.0,Asturias,256,8.802727272727273,0.451063829787234,7,22.08,2,61,5.25,2.25,4.5
AF-2943D09E9B,Hincha digital intensivo,3,25-34,Mujer,Abonado,2.0,Asturias,389,9.91090909090909,0.5981735159817352,3,98.62,5,309,5.75,5.75,6.0
AF-4751412723,Hincha digital intensivo,3,25-34,Hombre,Socio digital,8.0,A Coruña,285,7.611363636363635,0.5945945945945946,7,18.79,5,193,5.5,4.5,3.5
AF-059CA66583,Aficionado latente,0,55+,Mujer,No socio,2.0,A Coruña,69,3.745,0.19607843137254902,1,0.0,1,7,3.75,4.25,3.0
AF-D39637D5B4,Hincha digital intensivo,3,18-24,Mujer,Socio digital,6.0,A Coruña,214,6.0609090909090915,0.4354066985645933,3,157.34,4,159,6.25,5.5,5.5
AF-4102267151,Comprador de servicios,1,35-44,Hombre,Abonado,11.0,Lugo,367,9.44090909090909,0.6061946902654868,5,83.17,1,26,6.0,3.25,5.5
AF-7E033842E2,Comprador de servicios,1,35-44,Mujer,Abonado,2.0,Pontevedra,278,6.871363636363637,0.5748792270531401,3,10.74,1,12,3.75,2.25,5.0
AF-A963AD08D2,Aficionado latente,0,25-34,Mujer,Socio digital,12.0,A Coruña,113,4.678863636363636,0.308411214953271,3,4.69,2,45,4.5,2.5,4.0
AF-E8A89D0519,Hincha digital intensivo,3,18-24,Mujer,Abonado,9.0,Barcelona,299,6.553409090909091,0.4889867841409692,3,11.9,4,368,6.25,5.0,5.0
AF-D4A8A1E4BD,Comprador de servicios,1,35-44,Hombre,Socio digital,6.0,A Coruña,317,8.48340909090909,0.5198019801980198,7,127.86999999999999,1,40,4.25,5.0,5.5
AF-9E7489D6B8,Seguidor social,2,35-44,Hombre,No socio,1.0,A Coruña,110,4.368863636363636,0.30097087378640774,1,136.82,2,56,5.0,3.5,2.5
AF-4FB4571648,Seguidor social,2,35-44,Mujer,No socio,9.0,A Coruña,204,5.017727272727273,0.38388625592417064,7,89.89,3,135,4.25,5.25,4.0
AF-553ACB8B1B,Seguidor social,2,45-54,Mujer,No socio,4.0,Lugo,40,2.7490909090909095,0.17326732673267325,0,0.0,4,91,4.5,3.75,4.0
AF-5987FC9E2D,Aficionado latente,0,35-44,Mujer,No socio,4.0,Otras,20,1.7713636363636363,0.10426540284360189,0,0.0,2,69,2.75,3.25,3.0
AF-B09FB446E3,Hincha digital intensivo,3,45-54,Hombre,Abonado,1.0,Ourense,378,7.087272727272727,0.582089552238806,8,119.96,4,331,5.25,4.75,5.0
AF-F205E2718D,Seguidor social,2,55+,Mujer,Socio digital,5.0,Lugo,142,6.461818181818182,0.27488151658767773,2,12.55,1,71,3.75,4.5,4.0
AF-F2C8071FFD,Hincha digital intensivo,3,35-44,Hombre,Abonado,6.0,A Coruña,313,8.216818181818182,0.5876777251184834,7,13.13,5,472,5.25,5.75,6.0
AF-5F45F8E1B7,Aficionado latente,0,18-24,Hombre,No socio,14.0,Pontevedra,10,0.8413636363636364,0.016666666666666666,0,0.0,3,39,2.75,3.0,3.0
AF-BED79B928A,Aficionado latente,0,25-34,Hombre,Socio digital,16.0,Otras,11,0.6086363636363636,0.060109289617486336,0,0.0,1,51,4.5,3.75,2.5
AF-1026E625A3,Comprador de servicios,1,25-34,Hombre,Abonado,21.0,A Coruña,388,7.469545454545455,0.5605381165919282,5,76.51,3,63,3.25,3.0,4.5
AF-C2E44A7EF9,Comprador de servicios,1,35-44,Hombre,Abonado,12.0,A Coruña,432,10.75,0.6932773109243697,9,125.65,1,29,4.75,4.0,6.0
AF-793B7228F8,Hincha digital intensivo,3,55+,Mujer,Socio digital,4.0,Pontevedra,271,7.97340909090909,0.5022421524663677,8,12.77,3,120,5.5,4.75,4.5
AF-C6A3BFEBC0,Comprador de servicios,1,35-44,Hombre,Abonado,7.0,Pontevedra,390,10.432045454545454,0.6788990825688074,10,63.599999999999994,1,24,4.5,4.5,4.5
AF-E233B7A0A7,Hincha digital intensivo,3,25-34,Mujer,Abonado,7.0,Asturias,387,10.808409090909091,0.6287128712871287,10,28.42,3,272,5.25,5.75,3.0
AF-D2CFE82CF0,Hincha digital intensivo,3,18-24,Hombre,Abonado,13.0,Lugo,286,9.7725,0.4727272727272727,9,81.59,3,222,5.5,5.25,5.0
AF-2A8FDD834A,Hincha digital intensivo,3,25-34,Hombre,Socio digital,7.0,Pontevedra,295,7.3784090909090905,0.5258964143426295,5,182.68,3,105,4.75,5.0,5.0
AF-38D0EEF4F8,Comprador de servicios,1,45-54,Mujer,Abonado,2.0,Madrid,412,10.011136363636364,0.5772727272727273,5,180.23000000000002,3,86,5.5,4.25,4.5
AF-4E9B4E9B17,Seguidor social,2,55+,Hombre,No socio,3.0,A Coruña,156,6.631136363636363,0.40969162995594716,4,0.0,2,98,5.0,4.25,3.0
AF-A9D038F2CA,Hincha digital intensivo,3,45-54,Mujer,Abonado,1.0,Otras,366,9.240909090909092,0.5380952380952381,8,128.8,4,169,5.0,3.25,3.0
AF-19E26A1D9B,Hincha digital intensivo,3,55+,Hombre,No socio,24.0,A Coruña,354,9.098863636363637,0.6009389671361502,7,0.0,3,89,6.0,5.25,5.5
AF-6CF7ED4E31,Aficionado latente,0,45-54,Hombre,Abonado,9.0,Pontevedra,68,4.194318181818182,0.20853080568720378,0,0.0,1,8,4.25,3.5,3.0
AF-D4812056DA,Seguidor social,2,25-34,Hombre,No socio,2.0,A Coruña,127,5.2934090909090905,0.38164251207729466,2,17.73,4,238,4.25,5.0,4.0
AF-1B37904844,Seguidor social,2,45-54,Hombre,No socio,7.0,A Coruña,137,4.903863636363637,0.325,2,0.0,2,47,5.25,3.5,2.0
AF-1861F92B84,Aficionado latente,0,25-34,Hombre,Socio digital,7.0,Madrid,8,0.5977272727272728,0.05759162303664921,0,0.0,3,30,4.5,3.0,1.5
AF-2766DA3912,Seguidor social,2,25-34,Hombre,No socio,2.0,Lugo,89,4.570909090909091,0.24537037037037038,0,57.86,2,54,5.75,4.0,2.5
AF-BBA4AD9A29,Seguidor social,2,25-34,Hombre,No socio,4.0,A Coruña,149,6.043636363636364,0.3402061855670103,3,0.0,4,15,4.25,4.0,4.5
AF-615A26D23B,Aficionado latente,0,18-24,Mujer,Abonado,7.0,A Coruña,32,2.037272727272727,0.15656565656565657,1,25.6,1,22,4.0,3.5,3.0
AF-508301F7A4,Seguidor social,2,45-54,Mujer,Socio digital,7.0,A Coruña,96,4.992727272727273,0.2074688796680498,1,0.0,3,87,4.75,4.25,3.0
AF-873F9F3CFE,Seguidor social,2,25-34,Hombre,No socio,9.0,A Coruña,92,4.786363636363636,0.26851851851851855,1,0.0,1,16,4.25,5.5,3.5
AF-12FA143294,Comprador de servicios,1,45-54,Hombre,No socio,7.0,A Coruña,375,10.17681818181818,0.6604651162790698,9,92.78999999999999,2,83,5.25,5.5,5.0
AF-B8AE9590A6,Comprador de servicios,1,35-44,Hombre,Abonado,22.0,Lugo,309,9.146818181818182,0.5570776255707762,5,0.0,2,86,3.5,5.0,5.0
AF-FEB5BD5D9D,Aficionado latente,0,55+,Mujer,No socio,17.0,A Coruña,5,0.5038636363636364,0.04371584699453552,0,0.0,3,41,5.0,2.75,1.5
AF-84C284C488,Seguidor social,2,55+,Mujer,No socio,8.0,A Coruña,75,3.6236363636363635,0.22171945701357465,2,47.32,3,93,5.75,4.5,2.0
AF-B5037B172D,Comprador de servicios,1,25-34,Hombre,No socio,1.0,A Coruña,367,7.09909090909091,0.6090909090909091,7,61.82000000000001,2,28,5.25,5.75,5.5
AF-C93EC18D53,Comprador de servicios,1,25-34,Hombre,Abonado,4.0,Asturias,310,7.865,0.5934579439252337,3,0.0,0,0,4.25,3.5,6.5
AF-0EF78F399C,Aficionado latente,0,18-24,Mujer,No socio,4.0,Madrid,4,0.3195454545454546,0.018404907975460124,0,0.0,2,35,5.25,2.5,4.0
AF-EC06C49A1E,Seguidor social,2,55+,Mujer,Abonado,5.0,A Coruña,15,1.2034090909090909,0.05649717514124294,0,0.0,2,120,6.0,5.0,4.5
AF-37BE65B678,Aficionado latente,0,25-34,Hombre,No socio,10.0,A Coruña,55,3.151590909090909,0.12935323383084577,0,0.0,2,20,4.75,2.5,4.5
AF-41088CF5D8,Seguidor social,2,45-54,Mujer,Abonado,5.0,A Coruña,225,6.257954545454546,0.42792792792792794,2,34.55,2,88,4.5,3.25,5.5
AF-4FA4691EDF,Seguidor social,2,18-24,Mujer,Abonado,6.0,Otras,130,6.534545454545454,0.30434782608695654,2,0.0,1,33,3.75,4.5,5.0
AF-6461685C3C,Aficionado latente,0,25-34,Hombre,No socio,15.0,Madrid,89,3.455454545454545,0.2009132420091324,3,0.0,1,25,3.5,4.5,4.0
AF-EEC77204DC,Seguidor social,2,55+,Hombre,Abonado,12.0,Pontevedra,147,6.114090909090908,0.32857142857142857,3,151.95,2,47,4.0,4.25,2.5
AF-99901FA73C,Aficionado latente,0,25-34,Mujer,No socio,7.0,Lugo,7,0.3893181818181818,0.034482758620689655,0,0.0,1,23,4.75,2.0,3.0
AF-C4F0A7B022,Comprador de servicios,1,35-44,Hombre,Abonado,7.0,A Coruña,300,7.993636363636364,0.5541125541125541,9,0.0,2,17,4.75,3.75,4.5
AF-89CA51108A,Comprador de servicios,1,35-44,Hombre,Abonado,12.0,Otras,260,7.349545454545455,0.48847926267281105,5,0.0,2,105,5.25,5.0,5.5
AF-A163928B6B,Aficionado latente,0,35-44,Hombre,Abonado,8.0,Barcelona,61,3.537272727272727,0.21890547263681592,1,0.0,0,0,5.5,4.0,3.0
AF-D98676D7FD,Aficionado latente,0,45-54,Hombre,No socio,13.0,Otras,132,5.523181818181818,0.27149321266968324,2,0.0,0,0,4.75,2.5,3.0
AF-0BE48FF27F,Hincha digital intensivo,3,35-44,Mujer,Abonado,4.0,Otras,406,9.01659090909091,0.6481481481481481,10,2.27,3,186,5.25,5.0,4.5
AF-19D6808718,Seguidor social,2,45-54,Mujer,No socio,17.0,A Coruña,95,3.9774999999999996,0.26582278481012656,1,78.07,4,257,5.25,3.75,2.5
AF-DAAB6FFE3D,Seguidor social,2,25-34,Hombre,Abonado,2.0,A Coruña,100,4.13,0.2669491525423729,1,0.0,3,30,5.5,4.5,2.5
AF-F0194A4D43,Seguidor social,2,45-54,Hombre,No socio,13.0,A Coruña,201,6.556590909090909,0.4186046511627907,2,61.54,2,117,4.25,4.5,2.5
AF-03D634CA98,Aficionado latente,0,35-44,Hombre,No socio,4.0,Pontevedra,103,4.602045454545455,0.26976744186046514,2,24.27,2,40,4.25,2.75,3.0
AF-483CA29082,Seguidor social,2,35-44,Hombre,No socio,3.0,Barcelona,256,6.716590909090908,0.4224137931034483,2,61.67,3,100,3.75,4.75,3.5
AF-B76471C88F,Seguidor social,2,45-54,Hombre,Socio digital,4.0,Pontevedra,189,5.350909090909091,0.33482142857142855,3,49.37,2,60,6.0,3.25,3.5
AF-499D2E6E40,Aficionado latente,0,25-34,Hombre,No socio,15.0,Otras,100,5.133409090909091,0.27522935779816515,0,0.0,0,0,4.25,2.75,4.0
AF-0D057E3DE5,Aficionado latente,0,35-44,Mujer,No socio,2.0,A Coruña,11,0.6543181818181818,0.029850746268656716,0,0.0,1,46,6.0,3.5,3.5
AF-39084F7A21,Seguidor social,2,18-24,Mujer,Socio digital,5.0,Lugo,239,7.040454545454545,0.42081447963800905,4,42.98,2,65,5.0,5.0,4.0
AF-30BE22DFD7,Seguidor social,2,25-34,Mujer,No socio,9.0,A Coruña,112,4.704090909090909,0.3383838383838384,3,5.71,3,114,4.75,3.75,3.5
AF-BFACCABAAF,Seguidor social,2,18-24,Mujer,Socio digital,2.0,A Coruña,86,4.272272727272727,0.205,2,0.0,3,134,4.5,3.0,4.5
AF-51866E949E,Comprador de servicios,1,45-54,Hombre,Abonado,10.0,Madrid,234,8.68818181818182,0.537117903930131,5,0.0,1,15,4.5,4.25,4.0
AF-9EBE1888BD,Seguidor social,2,18-24,Hombre,Abonado,9.0,A Coruña,203,6.744545454545454,0.3963963963963964,4,0.0,3,104,5.5,6.25,4.5
AF-FF88D0731A,Seguidor social,2,55+,Mujer,No socio,17.0,A Coruña,39,2.898409090909091,0.1323529411764706,1,0.0,4,53,3.75,3.5,4.0
AF-130B2A515C,Comprador de servicios,1,35-44,Hombre,Abonado,5.0,Pontevedra,308,7.267499999999999,0.5167464114832536,6,175.44,2,96,4.5,4.0,4.5
AF-F03361363C,Seguidor social,2,18-24,Mujer,No socio,10.0,Madrid,94,4.7727272727272725,0.27927927927927926,2,0.0,3,65,5.0,2.5,4.0
AF-25D59959DF,Comprador de servicios,1,35-44,Hombre,Abonado,4.0,A Coruña,401,10.347272727272728,0.6097560975609756,7,7.45,2,69,4.25,4.0,6.0
AF-4873F34A84,Comprador de servicios,1,25-34,Hombre,Abonado,8.0,A Coruña,355,7.440681818181818,0.6329113924050633,6,83.57,1,19,4.0,3.0,5.0
AF-2716298DF0,Hincha digital intensivo,3,25-34,Hombre,Socio digital,3.0,A Coruña,423,10.887045454545456,0.7644230769230769,6,41.25,5,178,5.75,5.0,5.5
AF-2B0497B464,Comprador de servicios,1,45-54,Mujer,Abonado,18.0,Ourense,338,8.16909090909091,0.568075117370892,4,73.05,2,60,5.5,3.25,4.0
AF-FABEBEC4A8,Seguidor social,2,25-34,Hombre,No socio,7.0,Ourense,58,3.830909090909091,0.19791666666666666,0,12.42,3,57,5.25,3.75,4.5
AF-D5A6C63BAF,Comprador de servicios,1,35-44,Hombre,Abonado,12.0,Pontevedra,441,8.859545454545454,0.6941747572815534,3,66.36,1,8,6.0,4.75,4.5
AF-33F3C6A6EB,Seguidor social,2,55+,Hombre,Abonado,3.0,A Coruña,199,6.614318181818181,0.4434389140271493,2,15.47,3,180,4.0,4.5,4.5
AF-992B008339,Comprador de servicios,1,55+,Hombre,Abonado,2.0,Pontevedra,351,8.362727272727271,0.5714285714285714,11,80.27,3,92,5.5,4.0,5.0
AF-CCA56DB742,Seguidor social,2,25-34,Mujer,Abonado,7.0,Madrid,67,4.201363636363637,0.19,3,0.0,2,49,3.5,5.0,3.0
AF-73A82986B4,Aficionado latente,0,35-44,Mujer,Abonado,7.0,A Coruña,88,4.010909090909091,0.2026431718061674,1,0.0,1,15,5.5,3.0,5.0
AF-BC2E7E9522,Comprador de servicios,1,45-54,Hombre,Socio digital,9.0,Lugo,309,7.742954545454546,0.5294117647058824,2,0.0,1,40,4.5,3.0,5.0
AF-7A0C082147,Aficionado latente,0,35-44,Hombre,Socio digital,5.0,A Coruña,110,6.074090909090909,0.2676767676767677,0,0.0,2,15,4.0,3.5,2.5
AF-B865AC68B8,Seguidor social,2,35-44,Hombre,Socio digital,5.0,Madrid,119,5.629772727272727,0.319047619047619,4,0.0,2,127,4.0,5.0,3.5
AF-A5BCAA21AA,Hincha digital intensivo,3,25-34,Mujer,Socio digital,4.0,Madrid,336,8.465,0.5857740585774058,7,68.50999999999999,3,169,5.75,5.25,3.5
AF-D67A3466DB,Seguidor social,2,45-54,Hombre,Abonado,7.0,Pontevedra,201,5.788636363636364,0.39915966386554624,5,100.03,2,71,5.25,4.75,2.0
