aficionado_id,semana,sesiones,duracion_media_min,pantallas_vistas,notificaciones_recibidas,notificaciones_abiertas,compras_entradas,gasto_tienda_eur,fecha_id
AF-F55FCC8A41,2024-08-12,7,5.6,4.0,6,3,0,0.0,20240812
AF-F55FCC8A41,2024-08-19,6,1.87,2.0,4,2,0,0.0,20240819
AF-F55FCC8A41,2024-08-26,6,0.63,1.0,6,2,1,0.0,20240826
AF-F55FCC8A41,2024-09-02,5,10.59,7.0,5,1,0,0.0,20240902
AF-F55FCC8A41,2024-09-09,7,2.47,4.0,7,1,0,0.0,20240909
AF-F55FCC8A41,2024-09-16,2,7.87,10.0,8,5,0,0.0,20240916
AF-F55FCC8A41,2024-09-23,3,3.34,4.0,7,3,1,0.0,20240923
AF-F55FCC8A41,2024-09-30,6,13.68,24.0,5,3,1,0.0,20240930
AF-F55FCC8A41,2024-10-07,5,9.83,15.0,2,1,0,0.0,20241007
AF-F55FCC8A41,2024-10-14,7,5.28,13.0,7,4,0,0.0,20241014
AF-F55FCC8A41,2024-10-21,7,6.92,7.0,3,2,0,0.0,20241021
AF-F55FCC8A41,2024-10-28,4,8.19,6.0,2,1,0,0.0,20241028
AF-F55FCC8A41,2024-11-04,3,11.41,10.0,3,1,1,25.58,20241104
AF-F55FCC8A41,2024-11-11,5,14.9,14.0,2,0,0,0.0,20241111
AF-F55FCC8A41,2024-11-18,5,5.06,7.0,8,4,0,0.0,20241118
AF-F55FCC8A41,2024-11-25,8,9.73,17.0,6,1,0,0.0,20241125
AF-F55FCC8A41,2024-12-02,6,3.0,2.0,6,5,0,0.0,20241202
AF-F55FCC8A41,2024-12-09,3,3.84,2.0,8,3,0,0.0,20241209
AF-F55FCC8A41,2024-12-16,5,8.51,7.0,5,3,0,0.0,20241216
AF-F55FCC8A41,2024-12-23,4,15.19,28.0,4,1,1,0.0,20241223
AF-F55FCC8A41,2024-12-30,7,2.28,1.0,8,4,0,0.0,20241230
AF-F55FCC8A41,2025-01-06,7,8.55,10.0,6,4,0,0.0,20250106
AF-F55FCC8A41,2025-01-13,10,11.18,19.0,3,3,0,0.0,20250113
AF-F55FCC8A41,2025-01-20,4,6.6,10.0,2,2,0,0.0,20250120
AF-F55FCC8A41,2025-01-27,8,8.08,8.0,7,4,1,0.0,20250127
AF-F55FCC8A41,2025-02-03,4,17.22,24.0,7,2,0,0.0,20250203
AF-F55FCC8A41,2025-02-10,2,10.74,16.0,3,2,0,0.0,20250210
AF-F55FCC8A41,2025-02-17,4,7.45,11.0,7,3,0,0.0,20250217
AF-F55FCC8A41,2025-02-24,4,2.99,2.0,2,0,0,0.0,20250224
AF-F55FCC8A41,2025-03-03,7,7.34,10.0,4,2,0,0.0,20250303
AF-F55FCC8A41,2025-03-10,6,4.08,5.0,4,0,0,0.0,20250310
AF-F55FCC8A41,2025-03-17,5,3.74,3.0,3,0,0,0.0,20250317
AF-F55FCC8A41,2025-03-24,4,17.74,25.0,8,4,0,0.0,20250324
AF-F55FCC8A41,2025-03-31,6,13.14,26.0,8,2,0,0.0,20250331
AF-F55FCC8A41,2025-04-07,2,7.42,13.0,3,0,0,0.0,20250407
AF-F55FCC8A41,2025-04-14,9,11.25,14.0,6,2,0,0.0,20250414
AF-F55FCC8A41,2025-04-21,9,9.68,11.0,3,0,0,0.0,20250421
AF-F55FCC8A41,2025-04-28,3,12.13,19.0,7,2,0,0.0,20250428
AF-F55FCC8A41,2025-05-05,5,8.17,15.0,6,2,0,0.0,20250505
AF-F55FCC8A41,2025-05-12,9,8.68,9.0,6,4,1,0.0,20250512
AF-F55FCC8A41,2025-05-19,6,15.2,19.0,4,2,0,0.0,20250519
AF-F55FCC8A41,2025-05-26,16,10.2,21.0,4,1,1,0.0,20250526
AF-F55FCC8A41,2025-06-02,6,0.51,1.0,2,1,0,0.0,20250602
AF-F55FCC8A41,2025-06-09,5,8.21,16.0,8,5,1,0.0,20250609
AF-24C5F81B6B,2024-08-12,0,0.0,0.0,2,0,0,0.0,20240812
AF-24C5F81B6B,2024-08-19,0,0.0,0.0,4,0,0,0.0,20240819
AF-24C5F81B6B,2024-08-26,0,0.0,0.0,6,0,0,0.0,20240826
AF-24C5F81B6B,2024-09-02,0,0.0,0.0,5,0,0,0.0,20240902
AF-24C5F81B6B,2024-09-09,0,0.0,0.0,3,0,0,0.0,20240909
AF-24C5F81B6B,2024-09-16,1,3.41,5.0,2,0,0,0.0,20240916
AF-24C5F81B6B,2024-09-23,0,0.0,0.0,4,0,0,0.0,20240923
AF-24C5F81B6B,2024-09-30,1,1.52,2.0,2,0,0,0.0,20240930
AF-24C5F81B6B,2024-10-07,0,0.0,0.0,5,0,0,0.0,20241007
AF-24C5F81B6B,2024-10-14,0,0.0,0.0,6,0,0,0.0,20241014
AF-24C5F81B6B,2024-10-21,1,8.03,17.0,3,0,0,0.0,20241021
AF-24C5F81B6B,2024-10-28,0,0.0,0.0,2,0,0,0.0,20241028
AF-24C5F81B6B,2024-11-04,0,0.0,0.0,6,0,0,0.0,20241104
AF-24C5F81B6B,2024-11-11,1,7.33,14.0,2,0,0,0.0,20241111
AF-24C5F81B6B,2024-11-18,0,0.0,0.0,5,0,0,0.0,20241118
AF-24C5F81B6B,2024-11-25,0,0.0,0.0,5,0,0,0.0,20241125
AF-24C5F81B6B,2024-12-02,0,0.0,0.0,5,0,0,0.0,20241202
AF-24C5F81B6B,2024-12-09,1,2.98,7.0,4,0,0,0.0,20241209
AF-24C5F81B6B,2024-12-16,1,1.38,1.0,8,1,0,0.0,20241216
AF-24C5F81B6B,2024-12-23,1,2.59,5.0,5,0,0,0.0,20241223
AF-24C5F81B6B,2024-12-30,1,3.39,9.0,3,1,0,0.0,20241230
AF-24C5F81B6B,2025-01-06,0,0.0,0.0,3,0,0,0.0,20250106
AF-24C5F81B6B,2025-01-13,0,0.0,0.0,5,0,0,0.0,20250113
AF-24C5F81B6B,2025-01-20,0,0.0,0.0,3,0,0,0.0,20250120
AF-24C5F81B6B,2025-01-27,1,1.62,3.0,8,1,0,0.0,20250127
AF-24C5F81B6B,2025-02-03,2,7.01,7.0,7,2,0,0.0,20250203
AF-24C5F81B6B,2025-02-10,1,3.48,2.0,6,1,0,0.0,20250210
AF-24C5F81B6B,2025-02-17,0,0.0,0.0,3,0,0,0.0,20250217
AF-24C5F81B6B,2025-02-24,0,0.0,0.0,4,0,0,0.0,20250224
AF-24C5F81B6B,2025-03-03,0,0.0,0.0,4,0,0,0.0,20250303
AF-24C5F81B6B,2025-03-10,0,0.0,0.0,4,0,0,0.0,20250310
AF-24C5F81B6B,2025-03-17,0,0.0,0.0,3,0,0,0.0,20250317
AF-24C5F81B6B,2025-03-24,1,9.5,13.0,6,2,0,0.0,20250324
AF-24C5F81B6B,2025-03-31,0,0.0,0.0,5,0,0,0.0,20250331
AF-24C5F81B6B,2025-04-07,0,0.0,0.0,6,0,0,0.0,20250407
AF-24C5F81B6B,2025-04-14,0,0.0,0.0,2,0,0,0.0,20250414
AF-24C5F81B6B,2025-04-21,0,0.0,0.0,3,0,0,0.0,20250421
AF-24C5F81B6B,2025-04-28,0,0.0,0.0,6,0,0,0.0,20250428
AF-24C5F81B6B,2025-05-05,0,0.0,0.0,2,0,0,0.0,20250505
AF-24C5F81B6B,2025-05-12,0,0.0,0.0,6,0,0,0.0,20250512
AF-24C5F81B6B,2025-05-19,1,12.05,15.0,6,1,0,0.0,20250519
AF-24C5F81B6B,2025-05-26,0,0.0,0.0,5,0,0,0.0,20250526
AF-24C5F81B6B,2025-06-02,0,0.0,0.0,6,0,0,0.0,20250602
AF-24C5F81B6B,2025-06-09,0,0.0,0.0,5,0,0,0.0,20250609
AF-175D5B9CC0,2024-08-12,6,11.15,11.0,4,1,0,0.0,20240812
AF-175D5B9CC0,2024-08-19,1,9.24,12.0,4,1,0,0.0,20240819
AF-175D5B9CC0,2024-08-26,5,6.63,13.0,3,0,0,0.0,20240826
AF-175D5B9CC0,2024-09-02,3,10.63,18.0,8,3,0,0.0,20240902
AF-175D5B9CC0,2024-09-09,1,5.95,7.0,3,1,0,0.0,20240909
AF-175D5B9CC0,2024-09-16,1,6.85,9.0,3,0,0,0.0,20240916
AF-175D5B9CC0,2024-09-23,2,3.17,8.0,7,3,0,0.0,20240923
AF-175D5B9CC0,2024-09-30,0,0.0,0.0,5,0,0,0.0,20240930
AF-175D5B9CC0,2024-10-07,4,3.37,7.0,4,1,0,0.0,20241007
AF-175D5B9CC0,2024-10-14,3,0.6,1.0,4,0,0,0.0,20241014
AF-175D5B9CC0,2024-10-21,1,2.42,2.0,7,3,0,0.0,20241021
AF-175D5B9CC0,2024-10-28,2,1.23,4.0,2,0,0,0.0,20241028
AF-175D5B9CC0,2024-11-04,3,10.97,19.0,2,1,0,0.0,20241104
AF-175D5B9CC0,2024-11-11,2,7.39,10.0,5,0,0,0.0,20241111
AF-175D5B9CC0,2024-11-18,1,4.42,4.0,7,1,0,0.0,20241118
AF-175D5B9CC0,2024-11-25,2,5.17,10.0,7,4,0,0.0,20241125
AF-175D5B9CC0,2024-12-02,2,6.42,10.0,3,2,0,0.0,20241202
AF-175D5B9CC0,2024-12-09,1,5.06,5.0,6,2,0,0.0,20241209
AF-175D5B9CC0,2024-12-16,5,3.03,2.0,3,0,0,0.0,20241216
AF-175D5B9CC0,2024-12-23,2,3.51,6.0,3,3,0,0.0,20241223
AF-175D5B9CC0,2024-12-30,0,0.0,0.0,6,0,0,0.0,20241230
AF-175D5B9CC0,2025-01-06,0,0.0,0.0,5,0,0,0.0,20250106
AF-175D5B9CC0,2025-01-13,0,0.0,0.0,6,0,0,0.0,20250113
AF-175D5B9CC0,2025-01-20,3,3.94,5.0,3,1,0,0.0,20250120
AF-175D5B9CC0,2025-01-27,1,4.01,6.0,3,2,0,0.0,20250127
AF-175D5B9CC0,2025-02-03,0,0.0,0.0,2,0,0,0.0,20250203
AF-175D5B9CC0,2025-02-10,2,9.45,15.0,4,0,0,0.0,20250210
AF-175D5B9CC0,2025-02-17,1,4.97,11.0,4,1,0,0.0,20250217
AF-175D5B9CC0,2025-02-24,1,2.66,3.0,3,1,0,0.0,20250224
AF-175D5B9CC0,2025-03-03,3,4.53,7.0,2,0,0,0.0,20250303
AF-175D5B9CC0,2025-03-10,1,1.46,8.0,3,0,0,0.0,20250310
AF-175D5B9CC0,2025-03-17,4,0.95,1.0,3,1,1,0.0,20250317
AF-175D5B9CC0,2025-03-24,2,3.83,3.0,2,0,0,0.0,20250324
AF-175D5B9CC0,2025-03-31,3,6.36,11.0,4,1,0,0.0,20250331
AF-175D5B9CC0,2025-04-07,0,0.0,0.0,2,0,0,0.0,20250407
AF-175D5B9CC0,2025-04-14,4,12.14,20.0,5,2,0,0.0,20250414
AF-175D5B9CC0,2025-04-21,0,0.0,0.0,4,0,0,0.0,20250421
AF-175D5B9CC0,2025-04-28,2,3.33,3.0,8,3,0,0.0,20250428
AF-175D5B9CC0,2025-05-05,4,5.16,8.0,2,0,0,0.0,20250505
AF-175D5B9CC0,2025-05-12,4,5.07,4.0,3,1,0,0.0,20250512
AF-175D5B9CC0,2025-05-19,0,0.0,0.0,6,0,0,0.0,20250519
AF-175D5B9CC0,2025-05-26,6,2.53,3.0,3,1,0,0.0,20250526
AF-175D5B9CC0,2025-06-02,1,4.87,7.0,5,1,0,0.0,20250602
AF-175D5B9CC0,2025-06-09,1,4.8,5.0,3,2,0,0.0,20250609
AF-740FB848AA,2024-08-12,1,6.27,10.0,8,2,0,0.0,20240812
AF-740FB848AA,2024-08-19,0,0.0,0.0,5,0,0,0.0,20240819
AF-740FB848AA,2024-08-26,4,5.34,6.0,4,0,0,0.0,20240826
AF-740FB848AA,2024-09-02,1,8.66,12.0,4,0,0,0.0,20240902
AF-740FB848AA,2024-09-09,0,0.0,0.0,3,0,0,0.0,20240909
AF-740FB848AA,2024-09-16,0,0.0,0.0,3,0,0,0.0,20240916
AF-740FB848AA,2024-09-23,2,1.59,3.0,7,1,0,0.0,20240923
AF-740FB848AA,2024-09-30,1,4.07,5.0,3,1,0,0.0,20240930
AF-740FB848AA,2024-10-07,1,5.8,3.0,2,1,0,0.0,20241007
AF-740FB848AA,2024-10-14,3,18.66,29.0,4,1,0,0.0,20241014
AF-740FB848AA,2024-10-21,1,1.25,1.0,2,1,0,0.0,20241021
AF-740FB848AA,2024-10-28,0,2.84,0.0,5,0,0,0.0,20241028
AF-740FB848AA,2024-11-04,5,4.75,5.0,6,0,0,0.0,20241104
AF-740FB848AA,2024-11-11,2,5.23,12.0,8,4,0,0.0,20241111
AF-740FB848AA,2024-11-18,3,1.02,1.0,6,2,0,0.0,20241118
AF-740FB848AA,2024-11-25,0,0.0,0.0,3,0,0,0.0,20241125
AF-740FB848AA,2024-12-02,3,2.84,5.0,4,1,0,0.0,20241202
AF-740FB848AA,2024-12-09,0,0.0,0.0,4,0,0,0.0,20241209
AF-740FB848AA,2024-12-16,3,7.27,11.0,2,0,0,0.0,20241216
AF-740FB848AA,2024-12-23,0,0.0,0.0,5,0,0,0.0,20241223
AF-740FB848AA,2024-12-30,1,1.81,4.0,2,0,0,0.0,20241230
AF-740FB848AA,2025-01-06,1,3.53,5.0,3,2,0,0.0,20250106
AF-740FB848AA,2025-01-13,1,5.98,8.0,2,1,0,0.0,20250113
AF-740FB848AA,2025-01-20,0,0.0,0.0,2,0,0,0.0,20250120
AF-740FB848AA,2025-01-27,4,4.46,3.0,4,0,0,0.0,20250127
AF-740FB848AA,2025-02-03,0,0.0,0.0,6,0,0,0.0,20250203
AF-740FB848AA,2025-02-10,2,2.83,4.0,8,5,0,0.0,20250210
AF-740FB848AA,2025-02-17,1,2.3,2.0,6,0,0,0.0,20250217
AF-740FB848AA,2025-02-24,0,0.0,0.0,3,0,0,0.0,20250224
AF-740FB848AA,2025-03-03,2,4.77,2.0,5,2,0,0.0,20250303
AF-740FB848AA,2025-03-10,3,2.82,3.0,3,1,0,0.0,20250310
AF-740FB848AA,2025-03-17,3,8.12,9.0,8,0,0,0.0,20250317
AF-740FB848AA,2025-03-24,2,6.75,9.0,7,3,0,0.0,20250324
AF-740FB848AA,2025-03-31,1,4.01,6.0,3,1,0,0.0,20250331
AF-740FB848AA,2025-04-07,2,1.05,3.0,3,1,0,0.0,20250407
AF-740FB848AA,2025-04-14,1,7.18,10.0,5,0,0,0.0,20250414
AF-740FB848AA,2025-04-21,1,4.18,4.0,5,1,0,0.0,20250421
AF-740FB848AA,2025-04-28,0,0.0,0.0,3,0,0,0.0,20250428
AF-740FB848AA,2025-05-05,1,6.1,7.0,2,0,0,0.0,20250505
AF-740FB848AA,2025-05-12,1,6.67,12.0,7,3,0,0.0,20250512
AF-740FB848AA,2025-05-19,1,1.3,1.0,6,1,0,0.0,20250519
AF-740FB848AA,2025-05-26,3,1.78,5.0,4,3,0,0.0,20250526
AF-740FB848AA,2025-06-02,1,4.24,9.0,7,0,0,0.0,20250602
AF-740FB848AA,2025-06-09,2,1.09,1.0,8,2,0,0.0,20250609
AF-6F7B99F922,2024-08-12,3,5.86,11.0,8,1,0,0.0,20240812
AF-6F7B99F922,2024-08-19,3,15.66,23.0,2,2,0,0.0,20240819
AF-6F7B99F922,2024-08-26,4,4.68,3.0,7,1,0,0.0,20240826
AF-6F7B99F922,2024-09-02,2,14.97,18.0,7,5,0,0.0,20240902
AF-6F7B99F922,2024-09-09,6,5.03,6.0,2,2,1,0.0,20240909
AF-6F7B99F922,2024-09-16,1,13.22,12.0,6,0,0,0.0,20240916
AF-6F7B99F922,2024-09-23,4,5.92,10.0,3,0,0,0.0,20240923
AF-6F7B99F922,2024-09-30,3,9.71,12.0,2,1,0,0.0,20240930
AF-6F7B99F922,2024-10-07,1,7.74,8.0,4,4,0,0.0,20241007
AF-6F7B99F922,2024-10-14,5,11.28,17.0,4,2,0,0.0,20241014
AF-6F7B99F922,2024-10-21,2,5.47,3.0,6,3,0,0.0,20241021
AF-6F7B99F922,2024-10-28,0,0.0,0.0,3,0,0,0.0,20241028
AF-6F7B99F922,2024-11-04,3,3.95,6.0,3,2,0,0.0,20241104
AF-6F7B99F922,2024-11-11,6,6.1,8.0,8,2,0,0.0,20241111
AF-6F7B99F922,2024-11-18,5,2.22,1.0,7,1,0,0.0,20241118
AF-6F7B99F922,2024-11-25,5,4.55,8.0,8,5,0,0.0,20241125
AF-6F7B99F922,2024-12-02,6,1.76,2.0,2,0,0,0.0,20241202
AF-6F7B99F922,2024-12-09,2,4.34,5.0,5,1,0,0.0,20241209
AF-6F7B99F922,2024-12-16,5,6.49,11.0,5,1,0,0.0,20241216
AF-6F7B99F922,2024-12-23,8,4.54,4.0,7,4,1,0.0,20241223
AF-6F7B99F922,2024-12-30,4,1.43,2.0,8,1,0,0.0,20241230
AF-6F7B99F922,2025-01-06,2,2.78,1.0,8,6,0,0.0,20250106
AF-6F7B99F922,2025-01-13,3,2.98,3.0,6,3,0,0.0,20250113
AF-6F7B99F922,2025-01-20,6,6.52,9.0,5,2,0,0.0,20250120
AF-6F7B99F922,2025-01-27,7,4.57,3.0,8,4,0,0.0,20250127
AF-6F7B99F922,2025-02-03,0,0.0,0.0,2,0,0,0.0,20250203
AF-6F7B99F922,2025-02-10,5,5.24,10.0,4,2,0,0.0,20250210
AF-6F7B99F922,2025-02-17,6,8.32,12.0,4,1,0,0.0,20250217
AF-6F7B99F922,2025-02-24,3,4.73,7.0,8,3,0,0.0,20250224
AF-6F7B99F922,2025-03-03,4,7.11,11.0,8,5,0,0.0,20250303
AF-6F7B99F922,2025-03-10,2,22.12,25.0,7,3,0,0.0,20250310
AF-6F7B99F922,2025-03-17,7,10.05,20.0,2,1,0,0.0,20250317
AF-6F7B99F922,2025-03-24,4,7.57,15.0,3,3,0,0.0,20250324
AF-6F7B99F922,2025-03-31,2,3.85,13.0,3,0,0,0.0,20250331
AF-6F7B99F922,2025-04-07,1,7.5,12.0,6,4,0,0.0,20250407
AF-6F7B99F922,2025-04-14,4,5.04,5.0,5,2,0,0.0,20250414
AF-6F7B99F922,2025-04-21,5,5.6,4.0,5,4,0,0.0,20250421
AF-6F7B99F922,2025-04-28,9,2.48,2.0,7,2,1,0.0,20250428
AF-6F7B99F922,2025-05-05,3,4.45,12.0,8,6,0,0.0,20250505
AF-6F7B99F922,2025-05-12,2,1.34,3.0,6,2,0,0.0,20250512
AF-6F7B99F922,2025-05-19,1,5.28,5.0,3,1,0,0.0,20250519
AF-6F7B99F922,2025-05-26,7,3.21,5.0,8,1,0,0.0,20250526
AF-6F7B99F922,2025-06-02,4,1.87,4.0,7,3,0,0.0,20250602
AF-6F7B99F922,2025-06-09,3,8.5,19.0,5,2,0,0.0,20250609
AF-999C79DAA3,2024-08-12,7,3.0,5.0,8,3,0,0.0,20240812
AF-999C79DAA3,2024-08-19,6,13.49,19.0,8,3,0,0.0,20240819
AF-999C79DAA3,2024-08-26,9,4.84,3.0,2,2,0,0.0,20240826
AF-999C79DAA3,2024-09-02,8,4.54,8.0,2,2,0,0.0,20240902
AF-999C79DAA3,2024-09-09,4,3.45,5.0,4,2,0,0.0,20240909
AF-999C79DAA3,2024-09-16,1,11.32,18.0,2,2,0,0.0,20240916
AF-999C79DAA3,2024-09-23,4,3.54,2.0,5,3,0,0.0,20240923
AF-999C79DAA3,2024-09-30,9,6.56,7.0,7,3,0,0.0,20240930
AF-999C79DAA3,2024-10-07,8,9.65,15.0,2,2,0,0.0,20241007
AF-999C79DAA3,2024-10-14,3,1.97,5.0,5,4,0,0.0,20241014
AF-999C79DAA3,2024-10-21,8,2.76,4.0,8,5,0,0.0,20241021
AF-999C79DAA3,2024-10-28,1,5.43,5.0,3,2,0,0.0,20241028
AF-999C79DAA3,2024-11-04,6,18.03,24.0,4,2,1,0.0,20241104
AF-999C79DAA3,2024-11-11,5,19.46,28.0,8,2,0,0.0,20241111
AF-999C79DAA3,2024-11-18,8,11.52,15.0,5,3,0,0.0,20241118
AF-999C79DAA3,2024-11-25,6,6.45,8.0,4,1,0,0.0,20241125
AF-999C79DAA3,2024-12-02,6,8.02,6.0,4,1,0,0.0,20241202
AF-999C79DAA3,2024-12-09,5,7.09,10.0,6,4,0,0.0,20241209
AF-999C79DAA3,2024-12-16,8,4.9,10.0,3,0,0,0.0,20241216
AF-999C79DAA3,2024-12-23,5,18.47,16.0,5,1,0,0.0,20241223
AF-999C79DAA3,2024-12-30,5,9.63,18.0,4,0,1,0.0,20241230
AF-999C79DAA3,2025-01-06,2,2.87,1.0,2,1,0,0.0,20250106
AF-999C79DAA3,2025-01-13,6,4.06,8.0,3,2,0,0.0,20250113
AF-999C79DAA3,2025-01-20,7,1.49,4.0,6,1,0,0.0,20250120
AF-999C79DAA3,2025-01-27,7,5.37,12.0,3,2,0,0.0,20250127
AF-999C79DAA3,2025-02-03,6,13.06,16.0,7,3,0,98.36,20250203
AF-999C79DAA3,2025-02-10,9,8.43,11.0,8,6,1,0.0,20250210
AF-999C79DAA3,2025-02-17,7,10.28,11.0,2,0,0,0.0,20250217
AF-999C79DAA3,2025-02-24,8,2.69,6.0,7,4,0,0.0,20250224
AF-999C79DAA3,2025-03-03,6,3.78,7.0,3,1,0,0.0,20250303
AF-999C79DAA3,2025-03-10,5,3.55,5.0,2,1,0,0.0,20250310
AF-999C79DAA3,2025-03-17,10,7.56,10.0,3,2,1,0.0,20250317
AF-999C79DAA3,2025-03-24,6,13.34,13.0,2,1,1,0.0,20250324
AF-999C79DAA3,2025-03-31,5,3.33,3.0,4,1,0,0.0,20250331
AF-999C79DAA3,2025-04-07,3,6.23,10.0,4,2,0,0.0,20250407
AF-999C79DAA3,2025-04-14,9,4.62,11.0,6,2,0,0.0,20250414
AF-999C79DAA3,2025-04-21,2,6.58,13.0,2,1,0,0.0,20250421
AF-999C79DAA3,2025-04-28,7,4.52,9.0,3,0,0,0.0,20250428
AF-999C79DAA3,2025-05-05,7,2.07,3.0,6,5,0,0.0,20250505
AF-999C79DAA3,2025-05-12,12,1.65,3.0,4,3,0,0.0,20250512
AF-999C79DAA3,2025-05-19,4,4.86,8.0,6,2,0,0.0,20250519
AF-999C79DAA3,2025-05-26,9,8.45,13.0,2,2,1,0.0,20250526
AF-999C79DAA3,2025-06-02,12,7.26,9.0,7,6,0,0.0,20250602
AF-999C79DAA3,2025-06-09,5,1.02,2.0,8,3,0,0.0,20250609
AF-C40C492835,2024-08-12,6,1.82,2.0,5,1,0,0.0,20240812
AF-C40C492835,2024-08-19,2,4.79,3.0,8,2,0,0.0,20240819
AF-C40C492835,2024-08-26,3,4.02,3.0,2,2,0,0.0,20240826
AF-C40C492835,2024-09-02,6,2.34,1.0,7,2,0,0.0,20240902
AF-C40C492835,2024-09-09,2,6.95,9.0,4,1,0,0.0,20240909
AF-C40C492835,2024-09-16,1,9.56,11.0,8,2,0,0.0,20240916
AF-C40C492835,2024-09-23,6,4.22,4.0,8,2,0,0.0,20240923
AF-C40C492835,2024-09-30,9,11.19,14.0,8,2,0,0.0,20240930
AF-C40C492835,2024-10-07,7,6.27,4.0,4,2,0,0.0,20241007
AF-C40C492835,2024-10-14,4,10.47,15.0,7,4,0,0.0,20241014
AF-C40C492835,2024-10-21,1,4.51,7.0,2,0,0,0.0,20241021
AF-C40C492835,2024-10-28,1,3.62,6.0,2,1,0,0.0,20241028
AF-C40C492835,2024-11-04,3,4.17,7.0,8,4,0,0.0,20241104
AF-C40C492835,2024-11-11,5,5.4,7.0,8,4,0,0.0,20241111
AF-C40C492835,2024-11-18,2,4.73,8.0,6,1,0,0.0,20241118
AF-C40C492835,2024-11-25,3,5.29,10.0,7,3,0,0.0,20241125
AF-C40C492835,2024-12-02,3,14.4,18.0,7,1,0,0.0,20241202
AF-C40C492835,2024-12-09,3,1.48,1.0,6,1,0,0.0,20241209
AF-C40C492835,2024-12-16,3,15.14,20.0,4,1,0,0.0,20241216
AF-C40C492835,2024-12-23,3,1.55,2.0,7,2,0,0.0,20241223
AF-C40C492835,2024-12-30,3,19.77,30.0,5,2,0,0.0,20241230
AF-C40C492835,2025-01-06,4,4.53,11.0,3,1,0,0.0,20250106
AF-C40C492835,2025-01-13,1,2.12,4.0,6,4,0,0.0,20250113
AF-C40C492835,2025-01-20,4,1.38,2.0,8,5,0,0.0,20250120
AF-C40C492835,2025-01-27,5,12.95,19.0,4,1,0,0.0,20250127
AF-C40C492835,2025-02-03,2,7.8,11.0,6,2,0,0.0,20250203
AF-C40C492835,2025-02-10,2,3.33,11.0,8,5,0,0.0,20250210
AF-C40C492835,2025-02-17,4,5.27,10.0,3,2,0,0.0,20250217
AF-C40C492835,2025-02-24,2,16.81,30.0,3,2,0,0.0,20250224
AF-C40C492835,2025-03-03,1,7.64,8.0,4,1,0,0.0,20250303
AF-C40C492835,2025-03-10,8,3.25,8.0,7,4,0,0.0,20250310
AF-C40C492835,2025-03-17,2,6.88,6.0,5,2,1,0.0,20250317
AF-C40C492835,2025-03-24,4,6.64,6.0,7,2,0,0.0,20250324
AF-C40C492835,2025-03-31,5,4.09,7.0,2,1,0,0.0,20250331
AF-C40C492835,2025-04-07,3,2.55,3.0,6,3,0,0.0,20250407
AF-C40C492835,2025-04-14,3,14.2,19.0,2,1,0,9.09,20250414
AF-C40C492835,2025-04-21,5,8.17,7.0,8,3,0,0.0,20250421
AF-C40C492835,2025-04-28,5,7.66,14.0,6,2,0,0.0,20250428
AF-C40C492835,2025-05-05,7,3.92,7.0,7,3,0,0.0,20250505
AF-C40C492835,2025-05-12,1,4.96,8.0,4,0,0,0.0,20250512
AF-C40C492835,2025-05-19,4,5.08,8.0,6,0,0,0.0,20250519
AF-C40C492835,2025-05-26,2,3.4,4.0,3,0,0,0.0,20250526
AF-C40C492835,2025-06-02,5,8.39,13.0,4,2,0,0.0,20250602
AF-C40C492835,2025-06-09,6,10.26,17.0,3,2,0,0.0,20250609
AF-B26803DFB9,2024-08-12,1,7.08,10.0,8,2,0,0.0,20240812
AF-B26803DFB9,2024-08-19,1,2.17,6.0,7,1,0,0.0,20240819
AF-B26803DFB9,2024-08-26,4,1.97,1.0,5,1,1,0.0,20240826
AF-B26803DFB9,2024-09-02,2,2.8,4.0,8,3,0,0.0,20240902
AF-B26803DFB9,2024-09-09,3,4.61,7.0,4,1,0,0.0,20240909
AF-B26803DFB9,2024-09-16,0,0.0,0.0,5,0,0,0.0,20240916
AF-B26803DFB9,2024-09-23,4,4.46,8.0,8,2,0,0.0,20240923
AF-B26803DFB9,2024-09-30,3,6.25,8.0,2,0,0,0.0,20240930
AF-B26803DFB9,2024-10-07,2,6.63,11.0,7,1,0,0.0,20241007
AF-B26803DFB9,2024-10-14,4,4.17,3.0,5,1,1,0.0,20241014
AF-B26803DFB9,2024-10-21,2,5.93,4.0,8,0,0,0.0,20241021
AF-B26803DFB9,2024-10-28,2,3.86,5.0,7,3,0,0.0,20241028
AF-B26803DFB9,2024-11-04,3,7.35,11.0,4,0,0,0.0,20241104
AF-B26803DFB9,2024-11-11,3,8.18,12.0,8,1,0,0.0,20241111
AF-B26803DFB9,2024-11-18,3,9.13,11.0,6,0,0,0.0,20241118
AF-B26803DFB9,2024-11-25,4,7.63,14.0,4,2,0,0.0,20241125
AF-B26803DFB9,2024-12-02,2,5.76,11.0,7,3,0,0.0,20241202
AF-B26803DFB9,2024-12-09,0,0.0,0.0,2,0,0,0.0,20241209
AF-B26803DFB9,2024-12-16,0,0.0,0.0,5,0,0,0.0,20241216
AF-B26803DFB9,2024-12-23,2,2.81,5.0,3,0,0,0.0,20241223
AF-B26803DFB9,2024-12-30,1,5.26,11.0,4,1,0,0.0,20241230
AF-B26803DFB9,2025-01-06,2,13.3,19.0,5,1,0,0.0,20250106
AF-B26803DFB9,2025-01-13,0,0.0,0.0,3,0,0,0.0,20250113
