aficionado_id,sesiones_totales,duracion_media_min,pantallas_totales,gasto_total_eur,tasa_apertura_notif
AF-5D7E6788EA,167,4.709090909090909,302.0,70.97999999999999,0.2796208530805687
AF-5DA1ADF1E9,88,4.345227272727272,253.0,5.19,0.24434389140271492
AF-5E2D55D347,55,3.252272727272727,188.0,0.0,0.13302752293577982
AF-5E3EAD4383,73,4.261590909090909,234.0,0.0,0.23963133640552994
AF-5E49F400D5,268,7.643409090909091,461.0,63.48,0.5566037735849056
AF-5EA0C192C0,378,9.170681818181817,575.0,83.08,0.5868544600938967
AF-5ED170D014,326,9.74409090909091,639.0,55.08,0.6009615384615384
AF-5EE0428FC9,91,4.748636363636364,273.0,0.0,0.1782178217821782
AF-5F0A0060C9,149,5.561136363636364,327.0,0.0,0.32489451476793246
AF-5F45F8E1B7,10,0.8413636363636364,47.0,0.0,0.016666666666666666
AF-5FCB5267D7,114,5.962045454545454,397.0,0.0,0.2798165137614679
AF-5FF2B1CCD0,279,8.74840909090909,515.0,103.4,0.5394736842105263
AF-600104F386,86,5.075909090909091,330.0,0.0,0.25943396226415094
AF-600BB58746,9,0.47136363636363643,28.0,0.0,0.03260869565217391
AF-6031C61A44,180,5.598409090909091,325.0,0.0,0.3574660633484163
AF-603AD841D5,195,6.651818181818182,356.0,0.0,0.405982905982906
AF-6044142FC9,186,7.980227272727273,495.0,34.3,0.4372093023255814
AF-6048248F7E,349,8.111818181818181,496.0,52.4,0.5851528384279476
AF-605939DEF4,248,7.031818181818181,429.0,55.64,0.47058823529411764
AF-60831D4818,111,5.1252272727272725,289.0,0.0,0.31797235023041476
AF-6085D9B28F,376,8.88159090909091,556.0,0.0,0.5327868852459017
AF-60DBB8ECB0,315,7.891136363636363,491.0,0.0,0.5647668393782384
AF-60E3C0FB6B,152,4.934318181818182,320.0,17.23,0.3137254901960784
AF-615A26D23B,32,2.037272727272727,121.0,25.6,0.15656565656565657
AF-61616B8224,7,0.765909090909091,49.0,0.0,0.041176470588235294
AF-61B7EE7B98,347,8.162045454545455,526.0,31.99,0.6079295154185022
AF-61D4F0275F,180,6.5231818181818175,393.0,0.0,0.35023041474654376
AF-6208D16BFB,66,2.734090909090909,148.0,0.0,0.17708333333333334
AF-623F68C917,53,3.263409090909091,230.0,0.0,0.23529411764705882
AF-627DE66A57,6,0.4865909090909091,33.0,0.0,0.037037037037037035
AF-63E9337F52,9,0.49545454545454537,36.0,0.0,0.035
AF-643B8C46A6,44,2.340227272727273,161.0,0.0,0.08888888888888889
AF-643D81931C,146,5.905,376.0,0.0,0.2623762376237624
AF-6461685C3C,89,3.455454545454545,219.0,0.0,0.2009132420091324
AF-646E8D15A2,284,8.548863636363636,543.0,4.2,0.5833333333333334
AF-64F4858FEE,59,3.3736363636363635,204.0,41.38,0.1762114537444934
AF-652002CCB4,114,4.573636363636364,283.0,0.0,0.26337448559670784
AF-654CEF3F7E,389,8.864090909090908,551.0,92.75999999999999,0.6231884057971014
AF-6589720021,143,5.073409090909091,315.0,36.66,0.36792452830188677
AF-65EF21247A,106,4.240909090909091,249.0,0.0,0.2571428571428571
AF-664C935608,62,3.9322727272727276,256.0,52.91,0.18410041841004185
AF-6659B1026E,62,3.559772727272727,218.0,17.26,0.19665271966527198
AF-666B4CBFFC,239,7.069545454545454,436.0,26.84,0.4549763033175355
AF-666FF1AF72,58,3.5143181818181817,230.0,9.11,0.26
AF-669495C696,139,5.975909090909091,328.0,0.0,0.3443396226415094
AF-67199B8249,110,4.742727272727273,274.0,0.0,0.28272251308900526
AF-67297445DE,188,6.7727272727272725,443.0,118.22,0.3472803347280335
AF-6739DA3921,172,5.617727272727273,333.0,0.0,0.3364485981308411
AF-674B505C84,17,1.0820454545454545,100.0,0.0,0.044444444444444446
AF-675978FEF2,365,7.755909090909091,453.0,121.06,0.52
AF-67613077CA,216,7.335454545454545,473.0,0.0,0.4248927038626609
AF-6778112FE1,10,0.6438636363636363,37.0,0.0,0.04419889502762431
AF-6858766D03,29,2.460909090909091,129.0,0.0,0.1329479768786127
AF-68C90610D5,380,8.914772727272727,563.0,0.0,0.588495575221239
AF-691ED90E9D,83,3.8415909090909093,261.0,0.0,0.25925925925925924
AF-69E234ECF6,151,5.744772727272728,374.0,95.38,0.39901477832512317
AF-69FE6522DF,320,7.215681818181818,411.0,13.04,0.5381165919282511
AF-6A0BDB3C30,69,3.2088636363636365,213.0,14.69,0.18468468468468469
AF-6A1E16C160,87,3.792954545454545,223.0,0.0,0.16751269035532995
AF-6ABC201CF7,304,10.127727272727272,562.0,162.13,0.5530973451327433
AF-6AEC73C448,106,5.017954545454545,296.0,0.0,0.3209302325581395
AF-6B5DFF30F4,14,1.1056818181818182,67.0,0.0,0.02824858757062147
AF-6BA793D80F,482,10.417045454545455,642.0,72.06,0.6846846846846847
AF-6BD9730D51,37,2.3479545454545456,152.0,0.0,0.16585365853658537
AF-6C34A76A92,98,3.7736363636363635,233.0,79.52,0.25339366515837103
AF-6CB5A19644,109,4.7888636363636365,321.0,0.0,0.22705314009661837
AF-6CD26D3F1C,105,4.442727272727272,279.0,43.65,0.2663316582914573
AF-6CD6EA2806,74,3.137272727272727,189.0,37.17,0.2982456140350877
AF-6CD8CF4A21,136,4.95159090909091,299.0,0.0,0.3251231527093596
AF-6CF7ED4E31,68,4.194318181818182,257.0,0.0,0.20853080568720378
AF-6D0E90AC99,106,5.635909090909092,335.0,32.120000000000005,0.3537117903930131
AF-6D6D5DD585,169,5.4804545454545455,357.0,0.0,0.33035714285714285
AF-6D7CB56261,50,2.8520454545454546,163.0,0.0,0.16393442622950818
AF-6D9DEF81E2,121,4.899090909090909,298.0,34.36,0.3409090909090909
AF-6E053AA9EF,198,8.198863636363637,493.0,41.010000000000005,0.37383177570093457
AF-6E7ADDFE8E,374,8.405227272727272,483.0,64.13,0.5674418604651162
AF-6EAC1C4E52,343,7.390681818181818,440.0,55.63,0.5521739130434783
AF-6EEC8A1495,301,7.020227272727272,406.0,8.93,0.47058823529411764
AF-6F7B99F922,168,6.046136363636364,370.0,0.0,0.41702127659574467
AF-6F90121F11,6,0.6961363636363637,51.0,0.0,0.0111731843575419
AF-701BFB20FC,139,4.258181818181819,279.0,43.17,0.33658536585365856
AF-704845ED89,94,4.640681818181818,328.0,0.0,0.24766355140186916
AF-70D7A6AB31,119,5.484318181818182,322.0,0.0,0.26609442060085836
AF-71240194AA,248,7.758409090909091,453.0,0.0,0.46153846153846156
AF-7168C9948C,10,0.8077272727272727,43.0,0.0,0.041666666666666664
AF-71DE95CC9E,347,7.441590909090909,443.0,69.78,0.5714285714285714
AF-71F0689277,38,3.226590909090909,202.0,0.0,0.18518518518518517
AF-720D45D3AD,284,8.406818181818181,540.0,0.0,0.5676855895196506
AF-7211CAF04E,54,2.833181818181818,179.0,0.0,0.18181818181818182
AF-7213AE94AB,180,6.2906818181818185,385.0,0.0,0.34418604651162793
AF-7219BB587C,291,7.579318181818182,436.0,56.02,0.5740740740740741
AF-726A3BD3D6,446,11.928409090909092,759.0,0.0,0.6285714285714286
AF-726BAB374E,26,1.9513636363636364,128.0,0.0,0.09340659340659341
AF-7286602DA8,64,3.1459090909090905,190.0,0.0,0.18691588785046728
AF-72DEA88881,59,3.1763636363636363,202.0,0.0,0.19444444444444445
AF-73A51A19A8,44,2.234318181818182,139.0,0.0,0.19047619047619047
AF-73A82986B4,88,4.010909090909091,253.0,0.0,0.2026431718061674
AF-73B3943BA2,301,8.39,512.0,23.17,0.47767857142857145
AF-73BDBBB15B,10,0.7186363636363636,47.0,0.0,0.03296703296703297
AF-73DD7B46B1,73,3.679090909090909,230.0,21.94,0.2094240837696335
AF-73F2EAC649,332,8.853409090909091,602.0,8.36,0.5540540540540541
AF-740FB848AA,64,3.558181818181818,210.0,0.0,0.2
AF-7425A4BA73,375,8.311136363636363,510.0,154.53,0.5797101449275363
AF-742A555781,74,3.444545454545455,245.0,0.0,0.2242152466367713
AF-7433C9438C,308,7.844090909090909,447.0,0.0,0.5518867924528302
AF-7490BA31EB,62,3.9075,257.0,0.0,0.1890547263681592
AF-74C32E08F3,361,9.892727272727273,579.0,74.17,0.6607929515418502
AF-750D117732,162,6.969318181818181,408.0,0.0,0.42857142857142855
AF-7517792768,317,8.908181818181818,549.0,156.88,0.6086956521739131
AF-752BBBE3E8,100,4.622272727272727,290.0,57.93,0.25327510917030566
AF-761658F2BD,384,9.545,561.0,183.3,0.6186046511627907
AF-763D1AE32E,145,5.899318181818182,381.0,71.78999999999999,0.36818181818181817
AF-767FCA3290,8,0.3465909090909091,12.0,0.0,0.049723756906077346
AF-76BBA056AB,300,6.437045454545455,406.0,61.78,0.547945205479452
AF-76CEA2C66A,290,7.610681818181818,467.0,19.380000000000003,0.4789915966386555
AF-771D836FA3,310,8.02818181818182,523.0,38.85,0.5234042553191489
AF-7730FD8905,92,4.795,292.0,0.0,0.2731707317073171
AF-7757FC21A2,116,5.1475,332.0,81.32,0.25892857142857145
AF-7826A82F9C,190,5.716136363636363,345.0,53.3,0.4099099099099099
AF-783CEED859,139,4.663409090909091,305.0,0.0,0.30845771144278605
AF-784620D50D,111,4.609772727272728,259.0,56.92,0.24770642201834864
AF-7858C465F7,101,4.391590909090909,285.0,0.0,0.23255813953488372
AF-785C76ACA5,60,3.2524999999999995,204.0,0.0,0.18357487922705315
AF-78B842C605,174,6.610681818181818,408.0,0.0,0.39603960396039606
AF-78F509EE80,324,8.817045454545454,535.0,0.0,0.5045871559633027
AF-793B7228F8,271,7.97340909090909,494.0,12.77,0.5022421524663677
AF-79AF3DC633,68,3.6186363636363637,228.0,0.0,0.21634615384615385
AF-7A0C082147,110,6.074090909090909,364.0,0.0,0.2676767676767677
AF-7A160A4065,80,4.529090909090909,281.0,0.0,0.23444976076555024
AF-7A21AEF599,161,4.5475,295.0,14.28,0.3672566371681416
AF-7A61605A98,443,11.750681818181818,759.0,144.2,0.7289719626168224
AF-7A81E970BD,40,2.601590909090909,163.0,0.0,0.13930348258706468
AF-7B0CB7D7CC,100,4.749545454545454,287.0,0.0,0.26108374384236455
AF-7B435C933B,334,8.819318181818183,521.0,106.31,0.6025641025641025
AF-7B47FAD197,107,3.7079545454545455,228.0,0.0,0.2537313432835821
AF-7B67FE5C6E,163,6.0852272727272725,400.0,0.0,0.38288288288288286
AF-7BDAD8F932,213,6.628636363636363,429.0,29.16,0.4326923076923077
AF-7BDE69CEED,149,6.793636363636364,440.0,33.03,0.3119266055045872
AF-7BE14E4035,362,9.03,537.0,0.0,0.5502183406113537
AF-7C70190008,104,4.604772727272727,287.0,103.55,0.3065326633165829
AF-7CFAAD0E4F,315,8.460681818181818,542.0,0.0,0.5317073170731708
AF-7D3DDDC97E,107,5.705227272727273,374.0,0.0,0.2644230769230769
AF-7DC4ABFDF1,318,7.092954545454545,438.0,118.77,0.5488372093023256
AF-7DDE00B981,459,9.8175,593.0,67.44,0.695067264573991
AF-7E033842E2,278,6.871363636363637,452.0,10.74,0.5748792270531401
AF-7E6B957EEC,36,2.169090909090909,148.0,0.0,0.12871287128712872
AF-7E9046CB83,167,5.718863636363636,368.0,1.87,0.4187192118226601
AF-7E9BA07756,145,4.869318181818182,311.0,0.0,0.3755656108597285
AF-7EC8425146,51,3.5600000000000005,215.0,56.33,0.18137254901960784
AF-7ED928D619,38,2.285681818181818,136.0,0.0,0.15270935960591134
AF-7F077038DA,265,7.53590909090909,455.0,4.27,0.5344129554655871
AF-7F70E967E7,6,0.4763636363636364,32.0,0.0,0.015625
AF-7F94C3FD21,259,6.028181818181818,367.0,37.3,0.4236453201970443
AF-7FACB7D105,187,6.056590909090909,373.0,18.59,0.4247787610619469
AF-7FF96A0E40,39,2.540909090909091,146.0,0.0,0.10628019323671498
AF-80579ABDDC,116,4.738409090909091,293.0,0.0,0.28431372549019607
AF-806A463418,334,8.093863636363636,520.0,48.92,0.5471698113207547
AF-811B34569C,97,4.230227272727273,256.0,41.85,0.2694063926940639
AF-82598CD404,186,6.032272727272727,372.0,53.93,0.3607305936073059
AF-8264AFF768,308,8.1075,471.0,97.98,0.5605381165919282
AF-827EBC2AC6,94,4.6679545454545455,314.0,57.66,0.3175355450236967
AF-837767BE25,168,5.568181818181818,352.0,0.59,0.3972602739726027
AF-84096F8CD1,8,0.6120454545454546,37.0,0.0,0.05813953488372093
AF-8462CBCD11,167,5.056818181818182,303.0,0.0,0.35398230088495575
AF-84677026B7,233,6.222045454545454,362.0,82.72,0.44782608695652176
AF-84880B8446,61,3.2388636363636363,198.0,0.0,0.1875
AF-84A6606C05,282,6.827045454545455,423.0,34.74,0.5114155251141552
AF-84C284C488,75,3.6236363636363635,223.0,47.32,0.22171945701357465
AF-84FFD8A2B7,349,10.099772727272727,575.0,96.12,0.5714285714285714
AF-85017B25B8,70,3.7402272727272727,222.0,0.0,0.2570093457943925
AF-8519E2EC4B,403,8.8025,542.0,102.68,0.6284403669724771
AF-851DB5B373,125,5.263181818181819,329.0,47.89,0.25853658536585367
AF-853D36E33D,346,7.887727272727273,510.0,35.629999999999995,0.5458515283842795
AF-856B5BBA22,106,5.984090909090909,373.0,47.29,0.32272727272727275
AF-85E44E732B,68,3.703181818181818,222.0,48.15,0.20408163265306123
AF-861F059B5E,80,2.9797727272727275,193.0,56.13,0.23529411764705882
AF-863C2B41ED,41,3.196818181818182,187.0,115.46,0.13966480446927373
AF-86B8ED5BC8,5,0.5925,34.0,0.0,0.020512820512820513
AF-873F9F3CFE,92,4.786363636363636,289.0,0.0,0.26851851851851855
AF-887AD8C467,131,4.414090909090909,284.0,0.0,0.33004926108374383
AF-888DAD15D5,256,8.802727272727273,553.0,22.08,0.451063829787234
AF-896C5F3793,355,8.414090909090909,484.0,12.65,0.536697247706422
AF-89936EF1BD,341,8.541590909090909,498.0,115.25,0.5652173913043478
AF-89CA51108A,260,7.349545454545455,455.0,0.0,0.48847926267281105
AF-89D81DE43B,353,7.4588636363636365,445.0,0.0,0.591743119266055
AF-8A05485085,62,2.7695454545454545,167.0,0.0,0.20588235294117646
AF-8A1E1404DE,402,9.5925,553.0,0.0,0.6478260869565218
AF-8A34A140DF,87,4.018181818181818,251.0,0.0,0.2132701421800948
AF-8A4E5C1874,117,5.138181818181819,308.0,33.870000000000005,0.3349282296650718
AF-8ACBF0FB02,83,3.9740909090909087,241.0,0.0,0.2222222222222222
AF-8B077178D3,104,4.030681818181818,249.0,0.0,0.25906735751295334
AF-8B0B040615,126,5.511590909090909,343.0,46.86,0.2955665024630542
AF-8BA1F283B6,411,8.455454545454545,497.0,157.98,0.7248677248677249
AF-8BB1300615,365,9.965227272727274,659.0,48.760000000000005,0.6538461538461539
AF-8C0B0CE6C9,144,5.1256818181818184,308.0,18.01,0.3431372549019608
AF-8CC0E4BAC9,105,4.0834090909090905,252.0,17.57,0.29577464788732394
AF-8D4685AD67,311,8.16090909090909,503.0,11.43,0.5188679245283019
AF-8D91D0AC31,336,7.678636363636364,460.0,41.15,0.5445544554455446
AF-8E007AC831,274,8.877727272727272,545.0,58.9,0.5596330275229358
AF-8E61A08FF2,363,8.664090909090909,532.0,297.71,0.6571428571428571
AF-8E88BA8A16,407,8.454318181818183,523.0,25.32,0.6908212560386473
AF-8EA697B6B4,374,9.581136363636363,630.0,21.71,0.6571428571428571
AF-8F1186AA9D,388,9.576590909090909,599.0,104.47,0.6605504587155964
AF-8F88B5FC29,322,8.842954545454546,545.0,60.22,0.541501976284585
AF-90013F04C4,384,9.33090909090909,590.0,127.50999999999999,0.6622222222222223
AF-900F1AAC08,33,2.2113636363636364,136.0,0.0,0.14146341463414633
AF-904A34E3A4,403,9.862045454545454,630.0,0.0,0.627906976744186
AF-9054BE71B0,291,8.34068181818182,517.0,12.89,0.4663677130044843
AF-909FBC00C1,126,5.330227272727273,339.0,62.61,0.3424657534246575
AF-90A22B1047,70,3.405,227.0,0.0,0.22748815165876776
AF-921575732B,386,8.336363636363636,517.0,34.77,0.6125
AF-930AF26DB5,322,9.276136363636363,578.0,83.77000000000001,0.592964824120603
AF-93907029AF,294,7.537954545454546,452.0,35.55,0.4930232558139535
AF-942B80F7DF,350,9.270454545454546,594.0,209.76,0.6046511627906976
AF-9440E8980A,29,1.7131818181818181,128.0,0.0,0.08982035928143713
AF-946C2AC3B0,119,4.6525,318.0,26.68,0.2920353982300885
AF-94BFB9A14F,208,6.834545454545455,401.0,106.21,0.4009216589861751
AF-956EFE21E3,310,9.879772727272726,670.0,0.0,0.5511111111111111
AF-95C66B4A9F,373,8.25340909090909,557.0,87.16,0.593607305936073
AF-95E7FBD226,323,9.286136363636365,571.0,22.090000000000003,0.5633802816901409
AF-9655F1CE81,402,9.31909090909091,609.0,147.17000000000002,0.6754385964912281
AF-96B11E01C7,108,4.361363636363636,294.0,0.0,0.2864583333333333
AF-96BF5E6760,324,9.004318181818181,533.0,64.85,0.5779816513761468
AF-971986CA93,375,9.576590909090909,627.0,95.48,0.5732758620689655
AF-973F075E1B,239,7.680681818181818,499.0,32.28,0.45454545454545453
AF-97461CE226,125,5.070909090909091,283.0,0.0,0.2975206611570248
AF-975B6BDE94,366,8.041590909090909,485.0,56.040000000000006,0.5882352941176471
AF-977879AE34,51,2.513863636363636,161.0,0.0,0.1477832512315271
AF-9796D898E8,236,5.846818181818182,385.0,51.72,0.42543859649122806
AF-97C0977F8F,125,5.576136363636364,337.0,0.0,0.3206751054852321
AF-97CD301DFB,7,0.6488636363636364,43.0,0.0,0.026881720430107527
AF-97D3FFD809,137,5.145681818181818,332.0,0.0,0.29545454545454547
AF-98C34A97B2,361,10.359545454545454,601.0,112.25,0.5786802030456852
AF-9924F174D9,6,0.6331818181818182,54.0,0.0,0.023952095808383235
AF-992B008339,351,8.362727272727271,545.0,80.27,0.5714285714285714
AF-992EB0EF4C,106,5.102045454545455,294.0,0.0,0.3148936170212766
AF-9971FFA859,142,4.856590909090909,317.0,47.43,0.34
AF-99901FA73C,7,0.3893181818181818,23.0,0.0,0.034482758620689655
AF-999742BD15,10,0.9565909090909092,47.0,0.0,0.03932584269662921
AF-999C79DAA3,276,6.845227272727272,419.0,98.36,0.49246231155778897
AF-9A273826EF,16,1.0661363636363637,68.0,0.0,0.07368421052631578
AF-9AEC85D6A7,315,10.57181818181818,633.0,9.44,0.5304347826086957
AF-9B339FE3D7,142,6.035454545454545,360.0,0.0,0.2925764192139738
AF-9B38096B16,87,5.100681818181818,300.0,23.39,0.22641509433962265
AF-9B396B4AC8,495,11.88,698.0,17.1,0.751131221719457
AF-9B97A27F79,92,3.932045454545454,230.0,0.0,0.24378109452736318
AF-9C32E89097,320,8.313409090909092,500.0,0.0,0.5607476635514018
AF-9C95B99F17,288,7.770227272727272,521.0,11.75,0.5161290322580645
AF-9D53E81E23,172,5.839545454545455,372.0,0.0,0.36909871244635195
AF-9DB67598D7,337,8.139999999999999,496.0,123.59,0.6025641025641025
AF-9DCE1913BB,99,5.044772727272727,309.0,0.0,0.32
AF-9E1E2EACC0,12,0.7863636363636364,56.0,0.0,0.036458333333333336
AF-9E21B67652,111,5.780681818181818,343.0,0.0,0.24630541871921183
AF-9E7489D6B8,110,4.368863636363636,265.0,136.82,0.30097087378640774
AF-9E92A11AE0,160,5.770227272727273,335.0,39.650000000000006,0.386046511627907
AF-9EA547B4B8,330,9.398181818181818,556.0,0.0,0.5887850467289719
AF-9EA6DB373A,114,4.997272727272727,314.0,54.33,0.29646017699115046
AF-9EB62F3FDE,407,9.780454545454544,598.0,64.87,0.6513761467889908
AF-9EBE1888BD,203,6.744545454545454,419.0,0.0,0.3963963963963964
AF-9EDF2A37E3,51,2.755909090909091,169.0,0.0,0.17142857142857143
AF-9F4D3130C3,134,5.3931818181818185,350.0,26.68,0.30288461538461536
AF-9F6CAF40B7,352,7.571590909090909,475.0,67.26,0.5137614678899083
AF-A07E59016D,76,3.8745454545454545,251.0,0.0,0.2081447963800905
AF-A0EEA451DD,84,5.0600000000000005,298.0,67.31,0.2512315270935961
AF-A163928B6B,61,3.537272727272727,242.0,0.0,0.21890547263681592
AF-A1671A4891,159,5.154090909090909,321.0,71.35,0.3406113537117904
AF-A16A59BF40,70,3.4299999999999997,203.0,0.0,0.23902439024390243
AF-A1CFD4FB2C,263,6.323409090909092,380.0,39.41,0.45161290322580644
AF-A1D89D1E17,34,2.099090909090909,131.0,0.0,0.14207650273224043
AF-A2B6DEE9D6,118,5.013863636363637,308.0,0.0,0.23267326732673269
AF-A323534514,332,7.622272727272727,464.0,0.0,0.5694444444444444
AF-A333470BFF,83,4.876818181818182,310.0,0.0,0.22127659574468084
AF-A3CF75FE5F,86,4.701136363636364,270.0,0.0,0.24774774774774774
AF-A40362A298,67,3.522272727272727,241.0,51.63,0.18877551020408162
AF-A4EEECF670,318,7.852045454545455,488.0,207.22,0.5172413793103449
AF-A50691A828,154,5.3554545454545455,349.0,184.33,0.3469387755102041
AF-A514E7F4C4,122,6.158863636363637,372.0,0.0,0.32524271844660196
AF-A532530C25,293,8.498636363636363,513.0,15.01,0.4859437751004016
AF-A53B452B11,236,7.232727272727273,467.0,114.97,0.46153846153846156
AF-A5B3697FB4,186,6.9156818181818185,433.0,41.989999999999995,0.3624454148471616
AF-A5BCAA21AA,336,8.465,531.0,68.50999999999999,0.5857740585774058
AF-A5E26504A3,10,0.8025000000000001,45.0,0.0,0.07103825136612021
AF-A6682205EB,325,7.9422727272727265,479.0,72.95,0.5601851851851852
AF-A6B472DC62,12,0.8899999999999999,74.0,0.0,0.05128205128205128
AF-A71DF0D306,372,8.460909090909091,522.0,19.22,0.5742574257425742
AF-A7795441E2,152,6.181136363636364,378.0,0.0,0.2621359223300971
AF-A80934298E,77,4.407954545454545,263.0,82.01,0.2
AF-A815B06120,268,7.359999999999999,457.0,21.39,0.5065502183406113
AF-A89D0CE8F0,355,11.020909090909091,670.0,0.0,0.6438356164383562
AF-A8BA719393,449,10.288863636363637,636.0,104.01,0.6995515695067265
AF-A9542529D0,41,2.9443181818181823,200.0,0.0,0.13297872340425532
AF-A963AD08D2,113,4.678863636363636,294.0,4.69,0.308411214953271
AF-A9B515885B,79,4.090454545454545,226.0,113.23,0.23618090452261306
AF-A9D038F2CA,366,9.240909090909092,577.0,128.8,0.5380952380952381
AF-AA67DE87B4,57,3.1802272727272727,208.0,0.0,0.2087378640776699
AF-AA6AC9D436,44,3.4236363636363634,209.0,0.0,0.25
AF-AA97544E0C,408,10.674090909090909,654.0,1.94,0.6275510204081632
AF-AAC1AA1B94,200,6.926363636363636,449.0,68.2,0.44651162790697674
AF-AAF28C306F,74,4.293636363636364,290.0,0.0,0.2048780487804878
AF-AB085FFE9D,315,7.6675,461.0,44.34,0.6125
AF-AB31BCBB77,413,9.184772727272728,578.0,142.57,0.6697674418604651
AF-AC0CFF5D63,394,8.575454545454546,537.0,27.43,0.5991189427312775
AF-AC49CE43FC,395,8.507045454545455,529.0,0.0,0.591743119266055
AF-AC748947E0,4,0.3797727272727273,19.0,0.0,0.022727272727272728
AF-AD04FBE72A,256,6.3325,374.0,37.38,0.48258706467661694
AF-AD1ABBB16A,390,8.506818181818183,547.0,0.0,0.6322314049586777
AF-AD44A0FA83,379,8.82409090909091,557.0,43.24,0.5938864628820961
AF-ADA410271E,132,5.133863636363636,258.0,0.0,0.2871287128712871
AF-AE02C2287C,153,5.639318181818182,320.0,17.43,0.34134615384615385
AF-AE1384CE06,88,4.2911363636363635,261.0,0.0,0.3031674208144796
AF-AE5402B762,106,5.041590909090909,294.0,12.8,0.31759656652360513
AF-AE86BFAAA9,433,9.116818181818182,586.0,32.22,0.6513761467889908
AF-AEB9C00739,261,7.589545454545455,485.0,14.73,0.47555555555555556
AF-AFE492EFA8,207,7.027045454545455,403.0,29.31,0.41304347826086957
AF-B09FB446E3,378,7.087272727272727,456.0,119.96,0.582089552238806
AF-B0AF6EF266,315,8.398181818181818,558.0,15.79,0.5550660792951542
AF-B0F438B681,98,4.486818181818182,266.0,0.0,0.29949238578680204
AF-B17A0635D6,20,1.5002272727272727,86.0,0.0,0.055
AF-B1926E7ADA,13,0.7690909090909092,48.0,0.0,0.03550295857988166
AF-B1E9529394,81,4.026818181818182,230.0,0.0,0.24615384615384617
AF-B2117015C6,328,9.006818181818183,573.0,0.0,0.5394190871369294
AF-B26803DFB9,89,4.293181818181818,277.0,0.0,0.22510822510822512
AF-B2A08918A3,331,8.177727272727273,489.0,21.32,0.5592417061611374
AF-B2B8EF2BE1,37,2.396136363636364,157.0,0.0,0.10697674418604651
AF-B3125BD73A,437,8.891818181818183,564.0,50.88,0.6896551724137931
AF-B31FF04E96,3,0.1534090909090909,13.0,0.0,0.011363636363636364
AF-B34405C874,355,8.70340909090909,581.0,69.42,0.593607305936073
AF-B367780174,75,3.6454545454545455,219.0,15.34,0.2
AF-B41BAA4830,82,4.131136363636364,282.0,0.0,0.28292682926829266
AF-B42405808F,203,6.6275,402.0,42.22,0.40825688073394495
AF-B45736132B,271,7.88840909090909,502.0,6.5,0.5186915887850467
AF-B4875A483E,289,7.273409090909092,450.0,0.0,0.5927601809954751
AF-B4C295C57A,402,9.1275,546.0,3.39,0.5748792270531401
AF-B4F7F766FE,334,8.39159090909091,500.0,26.77,0.6116071428571429
AF-B5037B172D,367,7.09909090909091,471.0,61.82000000000001,0.6090909090909091
AF-B5451C7FBC,336,7.944090909090909,448.0,77.09,0.5662100456621004
AF-B5B9EBE6AB,142,5.349545454545455,302.0,0.0,0.36486486486486486
AF-B5D3310B39,250,8.424545454545454,513.0,84.74000000000001,0.4721030042918455
AF-B5DF7AE365,175,6.814318181818181,434.0,0.0,0.3939393939393939
AF-B65CAD3B6D,180,5.6274999999999995,385.0,239.88,0.37254901960784315
AF-B6A480694B,106,4.651590909090909,269.0,0.0,0.20454545454545456
AF-B6A9ABC3B4,338,7.340681818181818,435.0,163.87,0.48623853211009177
AF-B6AA621009,264,7.162045454545455,434.0,231.31,0.5023041474654378
AF-B6CE9C5AFC,101,5.340909090909091,354.0,27.05,0.33
AF-B6E1A8468B,350,8.2075,513.0,68.97,0.6363636363636364
AF-B73B717D4A,87,4.515681818181818,307.0,0.0,0.28773584905660377
AF-B7402D83BE,6,0.39181818181818184,24.0,0.0,0.0335195530726257
AF-B76471C88F,189,5.350909090909091,300.0,49.37,0.33482142857142855
AF-B77EF57FB9,11,0.7109090909090908,48.0,0.0,0.054455445544554455
AF-B7AB9D06AE,78,3.636818181818182,208.0,74.81,0.16019417475728157
AF-B7DE50E70B,312,9.224772727272727,515.0,39.46,0.5175438596491229
AF-B80470AFFF,375,7.72409090909091,475.0,40.46,0.5922330097087378
AF-B8336155FF,357,7.875454545454545,507.0,72.23,0.5579399141630901
AF-B865AC68B8,119,5.629772727272727,332.0,0.0,0.319047619047619
AF-B8680FC0DE,148,5.6679545454545455,344.0,46.31,0.2798165137614679
AF-B868EE2932,96,3.9306818181818177,265.0,0.0,0.24
AF-B8AE9590A6,309,9.146818181818182,569.0,0.0,0.5570776255707762
AF-B8BD5FC0D3,144,6.829318181818182,433.0,0.0,0.33185840707964603
AF-B9A2859E2C,253,8.467272727272727,487.0,0.0,0.49327354260089684
AF-BA6218848A,419,9.208636363636364,542.0,252.29000000000002,0.7064220183486238
AF-BA66C3835B,377,8.375909090909092,505.0,54.45,0.5796460176991151
AF-BABA8E59D9,39,2.666818181818182,142.0,0.0,0.0825242718446602
AF-BAE512B0EB,78,4.399772727272727,245.0,5.17,0.2413793103448276
AF-BBA4AD9A29,149,6.043636363636364,404.0,0.0,0.3402061855670103
AF-BBCABD4F64,87,4.533181818181818,277.0,0.0,0.271889400921659
AF-BBD69AADDF,258,8.17909090909091,475.0,56.93,0.4954954954954955
AF-BC2E7E9522,309,7.742954545454546,499.0,0.0,0.5294117647058824
